_system_object_id,preview_url,original_download_url,original_url
172674,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/25000/25381/a6733f7f5534b982fc1db4fa3c43fb40881d32cb/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/25000/25381/36534904bc1161ddacd87859505694929e59a66a/image/jpeg/20_0178_HSTH134a.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/25000/25381/36534904bc1161ddacd87859505694929e59a66a/image/jpeg
173759,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/26000/26589/fb185d52ad2877e57c4b4216eae5ddaeada50501/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/26000/26589/e880034eb2450eb1584bb6760885c452be69fcd7/image/jpeg/182_FX_18_4.1.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/26000/26589/e880034eb2450eb1584bb6760885c452be69fcd7/image/jpeg
174836,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/27000/27675/8b18863837e0ec974ce570ad5dd3b2c5cc28aba1/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/27000/27675/db8e99c6796d321054a37e9c5086caf21aef3452/image/jpeg/90_NST_3.3.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/27000/27675/db8e99c6796d321054a37e9c5086caf21aef3452/image/jpeg
175928,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/28000/28776/02babf40334bdfeb65f34dc3c77f5b2775c25cb9/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/28000/28776/852e76eadcf9b5d8b244e4d3fa3a0c4b980ef028/image/jpeg/100_0157_F_Div_7.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/28000/28776/852e76eadcf9b5d8b244e4d3fa3a0c4b980ef028/image/jpeg
177049,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/35000/35840/6c5dd579d05c0a688001d8a15cf2b7faafb5979b/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/35000/35840/1c2acde0b4566b716f2da9aef4ef73bdb97aeb2b/image/jpeg/126_024_M_4_F.2.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/35000/35840/1c2acde0b4566b716f2da9aef4ef73bdb97aeb2b/image/jpeg
178099,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/37000/37258/f87e416c4d5974e6dea1b647152e249ad8a1fb9e/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/37000/37258/d5482a96a684145f34d4d773b4e3a93f8bc157e7/image/jpeg/43_F_DNS_70_24.4.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/37000/37258/d5482a96a684145f34d4d773b4e3a93f8bc157e7/image/jpeg
179189,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/38000/38369/f734adf7c71a0c7d983fa0a9929815fc703090a8/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/38000/38369/57e6bf98134df8a5b2773b0938af11d87c8fabb3/image/jpeg/191_Oechslin.7.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/38000/38369/57e6bf98134df8a5b2773b0938af11d87c8fabb3/image/jpeg
180247,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/39000/39427/9f5b9789f33052f053a85c6b507e806637d06583/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/39000/39427/e9e4c18e8fe9dbe2391385a4e823517276ff0fd9/image/jpeg/104.257.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/39000/39427/e9e4c18e8fe9dbe2391385a4e823517276ff0fd9/image/jpeg
181320,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/40000/40504/11b9a83fd72d85858c4b5700da9d1707e518e534/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/40000/40504/1e7dfe03801d3dda677076e6e1d154a4ae62213b/image/jpeg/100_0159_467.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/40000/40504/1e7dfe03801d3dda677076e6e1d154a4ae62213b/image/jpeg
182401,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/41000/41591/c89f6b75f0d8cdc146df2ea4e16acf675f9ad902/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/41000/41591/2fd4fb331109d5d436138ed2f1387141f28e9e2a/image/jpeg/100_0161_208a.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/41000/41591/2fd4fb331109d5d436138ed2f1387141f28e9e2a/image/jpeg
183499,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/42000/42785/c9c06f1276265fa7a04fda4ef5d97924e1260645/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/42000/42785/d87ce266f2638c139cf8b6e79eb01368f2f53f03/image/jpeg/100_159_Fx_3_51.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/42000/42785/d87ce266f2638c139cf8b6e79eb01368f2f53f03/image/jpeg
190411,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/45000/45804/9a9ac79a9e0fb0f4acae2725182cd53ff3fde5bb/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/45000/45804/6134e110ad394091592e89d2704d44b684484e14/image/jpeg/2_K_2_6_2.4.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/45000/45804/6134e110ad394091592e89d2704d44b684484e14/image/jpeg
191465,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/46000/46910/add51984b70db6aea2a47dba6823a93c3d47ed21/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/46000/46910/b9cbe7a3cdbc9ff3b9bfd2d8eb95e0056ba7ea8d/image/jpeg/126_028.131.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/46000/46910/b9cbe7a3cdbc9ff3b9bfd2d8eb95e0056ba7ea8d/image/jpeg
192525,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/48000/48029/d1a211875898ce0205f366615dbeaa601afed15f/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/48000/48029/3143c8551bc28d2c9981176873ba039dbc4fb0ce/image/jpeg/20_DOK_1879_8.4.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/48000/48029/3143c8551bc28d2c9981176873ba039dbc4fb0ce/image/jpeg
193554,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/49000/49097/04bdfee4f937de76aee0a164decd4d7578e8cf3e/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/49000/49097/df7f5144a9b0edbc6366ad9e66b8c9b440e81e0e/image/jpeg/33_1911_TGB_15_12.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/49000/49097/df7f5144a9b0edbc6366ad9e66b8c9b440e81e0e/image/jpeg
194556,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/50000/50099/b8f28237154bb315da87b0e14113429a7bbe3b23/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/50000/50099/648c9196b8ff064839054e9b6db41b24accd2fd4/image/jpeg/33_1917_TGB_6_49.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/50000/50099/648c9196b8ff064839054e9b6db41b24accd2fd4/image/jpeg
195557,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/51000/51100/135ee472dc9a215b52a65ab67c0a1753ff145ad0/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/51000/51100/cb1d0b4b1544c2ec13a14ba95cf45557654e02df/image/jpeg/NSL_1_0427_1.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/51000/51100/cb1d0b4b1544c2ec13a14ba95cf45557654e02df/image/jpeg
196790,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/52000/52443/d4e17b9fccb859defb1310233284d9012bf0fc9d/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/52000/52443/b2cf955bd57bf2457951f5baba5a7577a25c1775/image/jpeg/30_081_400.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/52000/52443/b2cf955bd57bf2457951f5baba5a7577a25c1775/image/jpeg
198150,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/53000/53803/c93a4fbd06c27cf2e1cc22584d0b40b356c3768f/image/png,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/53000/53803/8aabfb291de16f4f834e33fcc56f777e6e8dbad7/image/tiff/11-058-021.tif,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/53000/53803/8aabfb291de16f4f834e33fcc56f777e6e8dbad7/image/tiff
200421,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/56000/56074/a96729c923160c50541181aca2bb1eea9288b3a5/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/56000/56074/16c39aa67b5bf447499c4dc72180e04a35c9d8ad/image/jpeg/43_T_3_IKF_74.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/56000/56074/16c39aa67b5bf447499c4dc72180e04a35c9d8ad/image/jpeg
202492,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/58000/58046/d6eeeb2b614100f31a5a5637d3e1697b2cabeb54/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/58000/58046/ab49958ffe18f0b2f1ce14ebebd09c70a639d96f/image/jpeg/22_5_910_1.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/58000/58046/ab49958ffe18f0b2f1ce14ebebd09c70a639d96f/image/jpeg
203587,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/59000/59160/935e05ca867c1f6c2d618638c1c9f7716719460e/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/59000/59160/dc6150dbcf725d22a3a838024f87c65a2baf7468/image/jpeg/22_5_613_5_06.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/59000/59160/dc6150dbcf725d22a3a838024f87c65a2baf7468/image/jpeg
204659,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/60000/60246/49c7518310d7fed31727634a477a134f07580e7c/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/60000/60246/b58c71cded4f4d4e66b9af4e246d33f849a8925b/image/jpeg/20_0226_3.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/60000/60246/b58c71cded4f4d4e66b9af4e246d33f849a8925b/image/jpeg
205709,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/61000/61320/72cc8f2f53b88451a982a07820d9c08891825ff4/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/61000/61320/0fb9829c427b29d287661fa4cc21676b8432c6db/image/jpeg/20-0300-603.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/61000/61320/0fb9829c427b29d287661fa4cc21676b8432c6db/image/jpeg
206821,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/62000/62451/ad0d42ab049c6f8bb6823708acfb3f4600929e96/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/62000/62451/6c1dfb56f13c1f32fc3694fc3a0a31b82872199e/image/jpeg/20_040_1.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/62000/62451/6c1dfb56f13c1f32fc3694fc3a0a31b82872199e/image/jpeg
207868,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/63000/63518/efcdd9ebe6a6262ed24916286eedd87e85987f0f/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/63000/63518/1e15c84ecaa15e1f09c24606c254448c51f55290/image/jpeg/33_1923_01_77.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/63000/63518/1e15c84ecaa15e1f09c24606c254448c51f55290/image/jpeg
208923,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/64000/64598/29c43a6be74012e1bf9be350907eacf6f3cd8b87/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/64000/64598/d196a73c5fabb3c4d891ee9c4837727cc2c9ef70/image/jpeg/33_1933_01_40.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/64000/64598/d196a73c5fabb3c4d891ee9c4837727cc2c9ef70/image/jpeg
209999,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/65000/65711/22a317284490b20f7f4c71f6f89b46ff938ebbfd/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/65000/65711/2d9b47f6e53a77d71d75d793b84725d25e3ba0d1/image/jpeg/122_048.1.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/65000/65711/2d9b47f6e53a77d71d75d793b84725d25e3ba0d1/image/jpeg
211083,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/66000/66837/4de1ebd2c49c97999ad81bf6674ba661af0ac6ca/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/66000/66837/17cd0dd40a337161058111ee3f69d8055a267c47/image/jpeg/33_1914_01_9.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/66000/66837/17cd0dd40a337161058111ee3f69d8055a267c47/image/jpeg
212815,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/68000/68929/219aa2646701e5f7e185771a359c06ae65eb5946/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/68000/68929/120e0f681c9713b6f23996318ac4a992c4320b02/image/jpeg/44_061_4.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/68000/68929/120e0f681c9713b6f23996318ac4a992c4320b02/image/jpeg
213817,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/69000/69931/3a390c2fe33be42a74578834d5e0135b9afcb21b/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/69000/69931/69bdecb2c8a021852fdfd18ebd2ac65e884508ac/image/jpeg/100_086_71.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/69000/69931/69bdecb2c8a021852fdfd18ebd2ac65e884508ac/image/jpeg
215002,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/71000/71822/4b046ad7baf327a8371de6ecaa85021b9fcaf9da/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/71000/71822/2108a5a4569d6eabcfb5624878f1592cf971192f/image/jpeg/40_3_3_15_23.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/71000/71822/2108a5a4569d6eabcfb5624878f1592cf971192f/image/jpeg
216008,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/73000/73004/0ddfd0e8d0d602c110fea6d3fb5672a648b2ab88/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/73000/73004/ed22e8df835cb46dcce98f6a65efee1aca25686e/image/jpeg/135_053_1.2.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/73000/73004/ed22e8df835cb46dcce98f6a65efee1aca25686e/image/jpeg
217009,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/74000/74013/03ba4a1cea909703301725dd6b6268144cd43c0b/image/png,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/74000/74013/549c0c8c0756eb2006b16c2e8b4b8f1b1883f2a9/application/pdf/189_nachlasseinholung_daten_m_Blg_20101026.pdf,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/74000/74013/549c0c8c0756eb2006b16c2e8b4b8f1b1883f2a9/application/pdf
218009,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/75000/75025/0cacad09592d4cb7b8776a953df3ce213e3ca8d0/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/75000/75025/48b9a2826a37f9fb7895aeacf64bf1920f4e5c04/image/jpeg/135_7_2.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/75000/75025/48b9a2826a37f9fb7895aeacf64bf1920f4e5c04/image/jpeg
219009,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/76000/76027/f00b72e762a131c34ef4577e4673bf145cf2fe1d/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/76000/76027/a0288356b4001c93194f388118dbbd4d9d688baf/image/jpeg/33_1900_SKB_4_49.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/76000/76027/a0288356b4001c93194f388118dbbd4d9d688baf/image/jpeg
220009,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/77000/77027/5afdcbd2a112fc8293d89d38acd10047a1002971/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/77000/77027/63619043465069f800547c8e2f9b32f01776fb64/image/jpeg/20110621_abendfuehrung_53.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/77000/77027/63619043465069f800547c8e2f9b32f01776fb64/image/jpeg
221010,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/78000/78137/150c5c5612c0231636240301dcb282d7f926eba8/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/78000/78137/1f461a3286731a7d30a72ab4eb4433e7af67ea13/image/jpeg/33_1909_TGB_12_16.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/78000/78137/1f461a3286731a7d30a72ab4eb4433e7af67ea13/image/jpeg
222010,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/79000/79142/eb1e0b5ee95a6f33ba6dcc727fd35d9bb9aed833/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/79000/79142/cbde33f019f333d09d550b33edf498310edbac72/image/jpeg/217_M_3_6_351_2.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/79000/79142/cbde33f019f333d09d550b33edf498310edbac72/image/jpeg
223010,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/80000/80142/1b7ed75c6116531db5957c6340b0bc8843095944/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/80000/80142/31e1489c3ff30bb569178c21140ea35079901be7/image/jpeg/33_1912_TGB_3_11.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/80000/80142/31e1489c3ff30bb569178c21140ea35079901be7/image/jpeg
224010,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/81000/81142/503de6f0e654eabfdbeed2123e90c87798451ca0/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/81000/81142/355965ffcb50a664cc18eff4a643c0c9c79ebf36/image/jpeg/217_M_7_3_207_1.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/81000/81142/355965ffcb50a664cc18eff4a643c0c9c79ebf36/image/jpeg
225010,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/82000/82142/c985d9faa564ffa81792d58b5a63d4be9355c4d6/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/82000/82142/48f321d5ccc91ffbd4bb1e5a04bb5f15b84c26b6/image/jpeg/217_M_8_1_3_1.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/82000/82142/48f321d5ccc91ffbd4bb1e5a04bb5f15b84c26b6/image/jpeg
226011,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/83000/83164/314a4f897f04cf6abc3bcbe3d228801dab171d42/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/83000/83164/b5af1397ca8245a041e504ee9a6d229f693cc7ee/image/jpeg/33_1909_TGB_7a.22.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/83000/83164/b5af1397ca8245a041e504ee9a6d229f693cc7ee/image/jpeg
227011,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/84000/84164/fa84ae29dc618defe0e220b83da6a5e083741611/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/84000/84164/cf643be80ac8edbdca2dadf0bc33ed6739eb4b93/image/jpeg/69_018_F.1.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/84000/84164/cf643be80ac8edbdca2dadf0bc33ed6739eb4b93/image/jpeg
228011,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/85000/85164/7ce618cf075d1949b57b0a5e9da50cc7b00019c6/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/85000/85164/1f7cebd94b29a784f486e5dbaec7cc725dac8e6f/image/jpeg/189_FX_2_1_5_33.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/85000/85164/1f7cebd94b29a784f486e5dbaec7cc725dac8e6f/image/jpeg
229011,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/86000/86164/2f751723d14caaaaf88d71d87e66e002e2cd4c54/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/86000/86164/499557be75ae78e3ea7fd3e3e824166793b79c5c/image/jpeg/189_FX_2_7_4_4.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/86000/86164/499557be75ae78e3ea7fd3e3e824166793b79c5c/image/jpeg
230184,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/87000/87346/123cbdd9ba39d8d665eca6c587dbfa67b2e32c16/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/87000/87346/4f08a3f29ac5bed1b25c245d7a56eba48ce9f361/image/jpeg/30_0166_8.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/87000/87346/4f08a3f29ac5bed1b25c245d7a56eba48ce9f361/image/jpeg
232127,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/89000/89289/38216683bbce3cb355ce01928120a383152428fd/image/png,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/89000/89289/0116c22da9b22c3f11579b8ea1438ec64242eea5/image/tiff/196_34_51.tif,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/89000/89289/0116c22da9b22c3f11579b8ea1438ec64242eea5/image/tiff
233167,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/90000/90329/267f82568f4a1c971c58bb9ad12b4d039b65b378/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/90000/90329/75e3a8b11454f95b45e9f9a3a082861d2900c735/image/jpeg/20_0300_FX_1_83N.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/90000/90329/75e3a8b11454f95b45e9f9a3a082861d2900c735/image/jpeg
234275,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/91000/91578/a6dd14adaa4f08f3dcd7384810404f2c16bc9522/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/91000/91578/6ad34736ab385e041ba829dae6c0fe56b86ff7db/image/jpeg/NSL%202-0985.3.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/91000/91578/6ad34736ab385e041ba829dae6c0fe56b86ff7db/image/jpeg
235421,https://collections.gta.arch.ethz.ch/eas/partitions-inline/2/0/92000/92877/628ddc5f3c7742054ca506da06f65ce449a08f31/image/jpeg,https://collections.gta.arch.ethz.ch/eas/partitions/1/0/92000/92877/5f21723825ce04bb764a988ddb6befd0a60af7fd/image/jpeg/140_072_F.20.jpg,https://collections.gta.arch.ethz.ch/eas/partitions-inline/1/0/92000/92877/5f21723825ce04bb764a988ddb6befd0a60af7fd/image/jpeg
